Index,Temperature_C,Humidity_Percent,Fire_Intensity_Percent,Target_Output,RNN_Prediction,RNN_Error,Dataset
70,34.005847806257265,62.48461587874439,100.0,63.92627019682823,63.751695130753696,0.17457506607453155,Train
71,36.418742524808124,63.74364430510056,100.0,68.12559513761227,63.65686971659347,4.468725421018796,Train
72,33.32970563706702,62.2305569386511,97.47482722987378,64.33591143196549,63.55204849796235,0.7838629340031318,Train
73,36.58839959097134,57.839158704160255,97.6650450497522,65.04355377297027,63.4274014898519,1.6161522831183674,Train
74,28.276433737483337,64.36550397566026,94.14173059419551,61.73861789424377,63.297663306058375,-1.5590454118146084,Train
75,35.21558873380603,59.58457521496966,95.06570675353572,64.73628065474821,63.18951792539093,1.5467627293572832,Train
76,33.80077691542313,56.085863208642586,98.4919918080676,62.89733139453903,63.02588002524252,-0.12854863070349154,Train
77,33.0825977198435,59.16169894292167,100.0,64.14249897897407,62.78839546386307,1.3541035151110066,Train
78,33.9170856704387,64.63947988168219,94.81332434049148,64.70893941030508,62.555064161832206,2.153875248472872,Train
79,29.810391661087415,62.37979125056176,93.2139924018019,61.610703101017045,62.375551639083184,-0.7648485380661398,Train
80,33.39715654149361,58.47591331189638,94.64244375770603,63.00277707299231,62.22474661077104,0.7780304622212668,Train
81,34.600693676023326,58.16770708603619,96.65288500342727,62.78351630809771,61.97116978874652,0.8123465193511876,Train
82,36.89121432090069,57.94510080154902,88.06272052407125,58.69715107052403,61.866084295347115,-3.1689332248230855,Train
83,32.946825229401696,64.83573926897532,84.22607628055887,59.9689796988713,61.50708775006919,-1.538108051197888,Train
84,32.41329204545208,59.44780282703529,90.76412496885926,60.546500482914766,61.218792478093924,-0.6722919951791582,Train
85,33.07264547707958,59.28968237489891,87.6219508228922,60.23425082311665,60.946708649502376,-0.7124578263857231,Train
86,35.9518035808388,60.789076423632935,89.99407801676958,62.04280655983579,60.700409747322,1.3423968125137904,Train
87,34.82229371921204,58.11441751108115,90.9409303279524,62.19370500837545,60.45976166151047,1.733943346864983,Train
88,33.14800869094862,56.32195040947439,89.20831966508014,57.284576806559755,60.17934540493074,-2.8947685983709874,Train
89,35.275740245151596,56.21230425898243,96.30457824706305,62.10260518776253,59.937093534005825,2.1655116537567025,Train
90,34.483968845565556,56.29012424174928,91.2595089362378,58.421113805853565,59.720110994601015,-1.2989971887474496,Train
91,36.26663775800605,56.09817968149475,90.59697935434033,61.25806930178598,59.55339247975175,1.70467682203423,Train
92,32.963695025996564,58.099044240388956,91.31150537615092,60.42771910235783,59.39470066325677,1.0330184391010562,Train
93,33.74984367970094,55.77973980284605,83.68030370711611,57.96055010920765,59.23431956098807,-1.2737694517804172,Train
94,33.65722583564827,57.53105247315714,91.79073771815143,59.782927094813004,59.0698370179528,0.7130900768602046,Train
95,31.549588084950294,54.80174216531813,86.71592200437676,58.67981482458312,58.763524425010566,-0.08370960042744713,Train
96,35.10293047913279,54.9921324746597,89.07197202223217,60.29104840433222,58.571368168249634,1.7196802360825885,Train
97,35.06576312650803,48.475580698741766,81.46042870411843,54.93163413169653,58.38525136722267,-3.4536172355261385,Train
98,34.585727650321786,56.93478773579261,78.87773220218102,56.683435803204446,58.020192047848866,-1.3367562446444197,Train
99,34.13705508365293,54.94260320598278,87.69670872048428,59.10702770892941,57.56581562958314,1.5412120793462663,Train
100,31.805092076023,56.616257007519174,85.25102339732035,57.056444877023324,57.14534151860139,-0.0888966415780672,Train
101,33.82301803645643,44.65434972402786,79.44565315943444,52.69789690739911,56.86496153502908,-4.167064627629969,Train
102,34.006221177381335,59.33097359775192,78.87231357593575,59.24543075941981,56.48083038654427,2.7646003728755417,Train
103,33.11329928083151,52.371702539149496,86.13884438047914,57.794934674032184,56.165897772483675,1.6290369015485098,Train
104,34.420343939033145,55.84157370192546,76.1550367730292,54.77964122458147,55.781051527567044,-1.001410302985576,Train
105,35.5749325879002,49.1258364531365,86.74880827049468,56.70887415604616,55.410805168133436,1.2980689879127212,Train
106,38.561968373312816,53.81442304148837,75.831337943918,54.55061956800594,55.11646784949511,-0.565848281489167,Train
107,35.16036447572268,48.548462472518594,81.23379040862567,54.91002176548762,54.79885103288608,0.11117073260154342,Train
108,35.34676507355317,49.57211316853921,76.60327863069263,53.86446179155196,54.49456195557156,-0.630100164019602,Train
109,34.70206782888399,56.922370029797435,79.55959594239881,55.17763080377165,54.14146495585616,1.0361658479154912,Train
110,31.031549471321625,50.347271349192674,74.19148857785144,50.54403611051663,53.87268197093903,-3.328645860422398,Train
111,34.833030396693125,51.312887710763015,74.93032153786045,53.17102176792751,53.55383964486532,-0.382817876937807,Train
112,35.02231613278075,53.014331717702234,74.95161858760305,53.89705335605521,53.24416402595024,0.6528893301049692,Train
113,39.84296632319634,51.63702309784996,69.9789950090314,52.3919207033895,52.87407053133358,-0.48214982794407746,Train
114,34.54521305970849,50.34943274533301,76.14465730481736,53.735712936843136,52.49771476108028,1.2379981757628542,Train
115,35.54530694207833,50.74364716294883,70.31639437609283,52.30744286957139,52.132235711192145,0.17520715837924428,Train
116,34.88388842063019,56.61202803050416,70.63747608065543,54.10695143060883,51.74545404223723,2.3614973883716033,Train
117,32.625876265637935,48.984410076098094,66.75231145626513,48.65142884685179,51.45010626124957,-2.7986774143977797,Train
118,37.2576174592692,49.518555561984655,59.65388406036426,49.929579807100474,51.178693483295135,-1.2491136761946606,Train
119,36.4833951106698,51.82775861915622,68.30876671798637,53.82415910934763,50.69116612718466,3.1329929821629747,Train
120,36.567966684372195,51.75549318367643,77.8896227545826,54.555912621310476,50.252757604967165,4.303155016343311,Train
121,33.17231714711504,51.765746680557086,70.54096243379878,51.20811562934216,49.918747979937365,1.2893676494047952,Train
122,37.80068464533705,49.88924430084588,66.48646707195532,51.73305090093806,49.800715613821254,1.932335287116807,Train
123,32.19421193144335,44.3151309051734,64.67096704987975,46.427576676719305,49.48991294074733,-3.0623362640280263,Train
124,36.17325989910274,52.418262606226286,64.96995444433706,51.17087214485923,49.17308117565584,1.9977909692033933,Train
125,39.380901980334436,43.85552034118558,66.2251474231474,49.963676109243465,48.87269144663804,1.0909846626054218,Train
126,33.01817638798924,47.981852921765444,58.46950051272354,44.72968815141272,48.596814497842914,-3.8671263464301973,Train
127,33.86472529826118,44.59334538333796,66.80610120979824,49.35688843060568,48.276329522719294,1.0805589078863846,Train
128,35.19350892164588,46.44885516036091,64.36686500112285,48.52033476530433,47.96192934458891,0.5584054207154168,Train
129,33.98295452484103,47.41555956079545,63.535550786652415,47.81028227320403,47.65160081154043,0.15868146166359764,Train
130,31.88309350057956,47.18428451295701,61.575601082862164,46.82208802599387,47.26986368154477,-0.44777565555089893,Train
131,35.11487659795223,47.279887152046165,59.06095514142487,47.127133737652116,46.92274265980036,0.2043910778517528,Train
132,32.84529031784107,50.65217481412822,60.83710049302187,46.63438586546525,46.61184282688515,0.02254303858009621,Train
133,35.90804775738975,46.97159625751737,59.67893047131582,48.95967019907185,46.33999218191268,2.619678017159174,Train
134,33.111799061915974,44.68154367465519,55.064853400381025,44.366938840821796,46.168814678080935,-1.8018758372591392,Train
135,38.03912207447665,48.11239436216536,53.359745534660284,47.1076201580546,45.85605973992956,1.2515604181250382,Train
136,33.360175316511516,48.59779332740577,55.23897570385909,46.97041240764753,45.52938503518412,1.4410273724634095,Train
137,34.268812397339694,41.158967327237704,60.209754972785355,43.78599468437229,45.16455112664209,-1.3785564422697973,Train
138,36.52505045995719,46.44958948504163,48.24455698968867,44.484189927945636,44.877416590903984,-0.39322666295834807,Train
139,32.420197415382354,46.579724773553664,46.5238397818715,42.047459977698836,44.59607019077707,-2.548610213078234,Train
140,35.319587913939564,43.40558074411561,52.25203805922025,44.48049086481068,44.213380894336865,0.26710997047381824,Train
141,37.46053025392323,48.25073199247584,51.0021471569503,43.711868599900896,43.824184479459994,-0.11231587955909816,Train
142,31.61169259608874,43.502088316594936,50.70455753424921,41.99661606549809,43.42716993602146,-1.4305538705233687,Train
143,35.17518182035513,44.1609583034375,50.20703141145535,42.676226635134185,43.15772108232542,-0.48149444719123835,Train
144,35.30377873052467,43.10034426210051,47.56630590527093,42.53342604621304,42.85272079497274,-0.31929474875970243,Train
145,36.324605390320514,43.50501065148529,53.65476361634598,44.86585914996226,42.51592980755323,2.349929342409034,Train
146,32.262855843454375,40.011570523682146,40.536612051712396,37.13684268320086,42.35585443491842,-5.219011751717559,Train
147,32.07049660068489,38.825798894708356,42.88029985900568,37.30338463161447,41.96109011340393,-4.657705481789456,Train
148,35.728804473599965,47.778480410172136,45.044883451335366,43.23283317299212,41.553354305346275,1.679478867645848,Train
149,35.25126534943199,40.30657666367721,38.158722645270316,37.24898483656637,41.20233652623426,-3.9533516896678904,Train
150,35.129523880442584,39.7292842978543,43.31199627270936,40.26615346053943,40.75424440650252,-0.4880909459630942,Train
151,35.29154884200535,36.10281957717381,49.9559840599157,39.64618050099839,40.29300720797788,-0.6468267069794891,Train
152,33.207594018350406,40.50918340734599,42.69947818488573,36.0688068045876,39.950864656500656,-3.8820578519130535,Train
153,35.00002359604325,38.32344982805204,42.85608251643492,38.31138970834246,39.555589921953306,-1.2442002136108457,Train
154,35.08842067367871,47.089008171574456,36.22185526068618,39.190142228095276,39.246020531131364,-0.05587830303608854,Train
155,33.039224461104986,45.06627089821421,38.138556029216105,37.748566690921066,38.91467826761084,-1.1661115766897723,Train
156,38.16402536911933,39.8498589491541,38.45731051850262,37.68891770772565,38.663729943159076,-0.9748122354334257,Train
157,35.343594327250116,48.55276055514332,38.05428395357647,41.54987617813828,38.300700616735746,3.249175561402531,Train
158,31.97568250143345,44.625564360897876,43.83206016836662,41.9211893735474,38.067926364461556,3.8532630090858433,Train
159,35.632672550871824,40.594278342116354,40.330211979408894,39.339761169795736,37.95435946465068,1.385401705145057,Train
160,32.330398785510475,33.962767414329626,33.06152163344738,32.59617970320346,37.776790138727264,-5.180610435523803,Train
161,35.813055378383915,48.22974887167654,37.9155330743295,41.866380279655345,37.5651241858373,4.301256093818047,Train
162,36.51413509413657,37.08788134294592,38.35911875412357,36.83803838143742,37.41124372468251,-0.5732053432450854,Train
163,32.51257742136111,36.223836959879776,40.37839607755216,35.66222646446275,37.1842420624449,-1.5220155979821541,Train
164,36.036639599312196,44.134951101836066,41.60666461582332,39.79260903704209,37.034863340602755,2.7577456964393363,Train
165,34.89034860895659,48.29749045992735,30.706234428466097,37.24614228844603,36.962658032957066,0.2834842554889647,Train
166,35.66276775700397,45.0458460449097,31.020961462510733,37.63353347725885,36.86094722471146,0.7725862525473914,Train
167,37.765062652452386,42.5033636932802,28.74778481733144,37.113253208167365,36.713606268607094,0.3996469395602702,Train
168,33.432505737194354,42.51833537550669,32.37188913063759,36.65202894053736,36.494037981959686,0.15799095857767753,Train
169,32.36659858021517,43.220594590667176,34.71967461607703,36.99815286720717,36.27413028360007,0.7240225836070948,Train
170,32.04482243364562,42.86726045919136,36.36647403138902,36.72454706249015,36.17982175979546,0.5447253026946939,Train
171,32.14101049731245,41.36803800482596,31.69306032277131,36.30568263964048,36.13865060091917,0.16703203872130956,Train
172,33.56621491760991,40.77492880021636,30.314236812789492,34.15697511925978,36.107949386539225,-1.9509742672794417,Train
173,34.349525311624355,40.216290404464225,31.81464482630193,36.71179511700706,35.99754342023133,0.714251696775726,Train
174,34.16643015980701,38.08781208340027,27.498428971184865,32.73236555373095,35.92843556832565,-3.196070014594703,Train
175,35.21227500362561,39.45721704516395,38.846112028411845,37.24796769032378,35.74309734149348,1.504870348830302,Train
176,33.52781370366105,35.17381660761318,23.72399418088863,29.778283817794502,35.62272148000571,-5.844437662211206,Train
177,36.35182983487727,39.91502865925617,30.578150646445327,35.54360346121361,35.50553116584736,0.038072295366248454,Train
178,32.85745914767212,37.205557169394375,37.63616493403598,37.00562255074816,35.271812519915926,1.733810030832231,Train
179,38.7681908292964,36.825774078288916,29.289614036955705,35.66327917963515,35.09199167660391,0.5712875030312361,Train
180,34.51934474483739,40.64537011487278,28.24116551180386,36.06472323496953,34.94332157387083,1.1214016610986945,Train
181,31.492939829629947,44.25477912633077,27.32877712022283,35.87056928142208,34.793558099057215,1.0770111823648634,Train
182,31.00381179261244,42.81074992436296,27.81264538539547,33.66556729461719,34.60473118619081,-0.9391638915736209,Train
183,34.04799017464951,35.3252730025564,33.81974957618787,34.159641901946216,34.54884614095108,-0.38920423900486156,Train
184,32.572684935479074,37.05281498912758,19.293604087724898,29.600813573494765,34.45275894431876,-4.851945370823994,Train
185,34.383303299982046,42.83288981190963,34.1060853778304,39.01054743214662,34.24349737363434,4.767050058512282,Train
186,33.83660618566113,37.05594494012282,22.12646191792186,30.41450976069771,34.12383142672018,-3.7093216660224684,Train
187,32.67844886689447,39.326293701581655,26.62428862913692,34.41503641883119,33.97326994574352,0.44176647308767514,Train
188,31.063652589620176,41.65109114606313,25.861209496711346,34.630848954433475,33.897539031323916,0.7333099231095588,Train
189,29.65984706795987,37.10059873103986,29.838373648548604,34.51932590908458,33.786870733444566,0.7324551756400126,Train
190,31.727991974589873,40.33041066669907,21.016311056756475,31.545768583454038,33.71270927432778,-2.1669406908737407,Train
191,34.264489540298435,36.02481315313017,29.200799876384664,34.16183424583716,33.60683289982036,0.5550013460168017,Train
192,32.90975019430251,38.23934363810789,35.41126767816425,38.073694653522026,33.549966540183696,4.523728113338329,Train
193,29.91916768087404,41.02329812715072,21.841826783668274,31.319975913289284,33.621687344087526,-2.3017114307982425,Train
194,32.685312621242566,35.309422456992266,28.052357230652177,30.810029690832966,33.6719481299817,-2.8619184391487344,Train
195,33.03712540329055,41.43822091355253,24.663060362802625,32.0053340613412,33.72577662524767,-1.7204425639064667,Train
196,30.425561453986276,40.090213561624225,29.050359946662034,34.591573873705514,33.75048372515291,0.8410901485526026,Train
197,32.42676961364491,41.84285918148904,27.47749681032691,32.82527339172859,33.855201306619996,-1.0299279148914096,Train
198,32.16104900886861,40.89732044364877,24.907220450763145,33.107089962411116,33.961978676722225,-0.8548887143111088,Train
199,29.68328405909299,44.36210805900066,29.51497104577774,35.94163294210044,34.00323404079428,1.938398901306158,Train
200,32.60868530226036,40.693382029823645,34.88911164883512,36.71186743408801,34.21788603947292,2.4939813946150906,Train
201,32.937870448510644,39.081419078100964,27.034125390348837,34.0496112470824,34.40080304306039,-0.35119179597798933,Train
202,33.904911737091,40.79235260063857,30.820426877953555,35.956832480569645,34.46830322345902,1.4885292571106277,Train
203,33.76825051195068,42.115066946208856,22.929428893369995,35.13419641339314,34.549797011931076,0.5843994014620648,Train
204,28.82648649882266,40.69534476690277,24.4551985592604,31.310327043447227,34.64467035827967,-3.3343433148324415,Train
205,29.626708123185676,40.738000193651544,30.366105825169093,33.61604912350852,34.705956195230016,-1.0899070717214983,Train
206,32.452328421035844,38.581568813879706,34.62539939560359,34.783286425272884,34.76459021624571,0.01869620902717628,Train
207,32.369108861472775,38.77400679043687,30.340554942867275,35.15269366933938,34.922026727591344,0.2306669417480336,Train
208,32.290303567019144,36.63389440870566,27.911530463955643,33.61450656116976,35.017893695250095,-1.403387134080333,Train
209,38.8837474406826,46.17326364979513,29.42285652771373,39.412511969755464,35.022092295857945,4.390419673897519,Train
210,32.237559738552406,37.27957632036537,24.70201766415967,33.1771974158497,35.03352995237343,-1.8563325365237304,Train
211,33.283835302856154,39.022878741937625,32.41544880215231,34.14089586090121,34.98952949891907,-0.8486336380178585,Train
212,32.8370770470795,39.040582241604966,33.83598157017144,37.2853745933684,35.01802065077604,2.267353942592365,Train
213,32.14768294524967,43.97855335973206,28.82280452840209,37.405806207700614,35.02677669567219,2.379029512028424,Train
214,30.12965961937728,40.510658369642336,29.090490544607633,34.70593039429815,35.007721707600346,-0.30179131330219633,Train
215,32.19291836141054,45.24419568711685,32.388354503454615,39.25385904307735,35.058677510225806,4.195181532851542,Train
216,29.0436089327548,39.58967786285934,29.94653729817041,31.876291806743524,35.128325570849,-3.2520337641054766,Train
217,30.029412782778515,42.560013415312966,31.81154647418389,35.05184500695126,35.163869231718344,-0.11202422476708307,Train
218,29.4456383687772,39.3335540275157,40.87139562340281,36.09322834797833,35.25692892769637,0.8362994202819607,Train
219,30.49296776104342,48.39527145115517,31.894284040936434,38.79576344481337,35.460661455679684,3.3351019891336833,Train
220,34.87094297203616,38.520903289611525,31.872018852151363,34.38110912349872,35.630926952467945,-1.2498178289692277,Train
221,26.419068008264045,43.14066115417436,31.150978099096918,35.28477344321552,35.79769987682832,-0.5129264336127974,Train
222,31.437671455691543,44.24363596688005,37.16610314874217,39.64912291207885,36.0082867077478,3.640836204331052,Train
223,26.750866135626975,43.71839399615323,33.924695477846,36.385228982587186,36.25760533779516,0.12762364479202404,Train
224,28.943189130113453,42.05938887407288,32.524059060914546,35.54768103059905,36.526174571061475,-0.9784935404624235,Train
225,31.975331340985612,42.36758678978568,40.89005620618779,37.818777639165546,36.704466766204014,1.114310872961532,Train
226,29.836003953085545,43.03379979833036,41.77749121518641,37.850717503688365,36.93944978553664,0.911267718151727,Train
227,27.46161884769618,42.610172332920236,34.20218774603488,36.792829816584074,37.2781723106008,-0.48534249401672724,Train
228,28.09583048810843,46.09510155924939,29.652695386432164,36.54194738996727,37.5746756459674,-1.0327282560001336,Train
229,30.79464226858573,49.99076790447256,41.67365368071209,41.69777642720082,37.819659651629124,3.878116775571698,Train
230,27.883416129719606,41.84588241371288,35.43918782233625,35.31722460533602,38.16484006747703,-2.8476154621410075,Train
231,29.68547739889585,39.57150669386968,41.8832701407415,35.2734190663277,38.43539524789911,-3.1619761815714114,Train
232,29.25183742221932,43.582000625069234,31.391947722818287,34.55508337485453,38.69172752302234,-4.136644148167804,Train
233,27.765363801820126,51.75525293931454,43.4024589867768,43.96386709944461,38.849575992095005,5.114291107349608,Train
234,33.264075239658446,41.7776996128587,35.55477152030201,36.07627830212915,39.09251964108984,-3.0162413389606897,Train
235,30.151414095662215,49.28196504782573,43.89715494325663,42.116836552027024,39.24423149458726,2.8726050574397632,Train
236,24.740460947416057,49.57687348184696,41.61264162079604,40.744124136397616,39.466648507781,1.2774756286166138,Train
237,29.070620587945477,43.065399468476556,38.327611879904474,36.190706859743315,39.747401585143834,-3.5566947254005186,Train
238,27.280915355114285,46.61871447131495,41.10896744048788,39.34916110198771,39.95233112237171,-0.6031700203839989,Train
239,30.215956519641832,49.9857346622188,46.081602396328705,43.82147707718934,40.17101201580209,3.6504650613872514,Train
240,26.832489955973028,44.155089777669794,44.36414131552964,39.03352461442597,40.41989148336687,-1.3863668689408968,Train
241,28.09435495363495,44.87677840845468,46.88701252623443,43.31352466300945,40.78313844783466,2.5303862151747936,Train
242,29.239968445723186,43.94061065358236,53.06802240273924,40.60004225709347,41.020862670155935,-0.4208204130624651,Train
243,29.867554821906566,42.84257317824408,39.521833007423275,39.01257414998046,41.360594362104855,-2.3480202121243963,Train
244,25.641401525292853,44.14322494438256,52.86736431665611,41.037117992941255,41.52604591262383,-0.488927919682574,Train
245,27.278856014942182,42.62644291053263,47.43836071653269,40.23766233849219,41.798945883882126,-1.5612835453899336,Train
246,26.903761147820383,46.61067938302878,44.05046359309581,40.37184632718562,42.05038389393394,-1.678537566748318,Train
247,26.452730630941208,44.41160043469384,42.950778025212045,37.85253657361351,42.22424689577866,-4.37171032216515,Train
248,31.1959938600089,47.63886117808552,48.1432825489817,43.086323786390736,42.32177205806193,0.7645517283288044,Train
249,28.38071896361614,42.48865780958754,53.21492307602445,39.61625428432891,42.42198660475182,-2.805732320422912,Train
250,24.95464659977189,48.37065011417145,49.64703915702019,42.332013273277596,42.550503165474325,-0.21848989219672887,Train
251,29.21780110118175,50.10304926199707,56.83065019877362,46.15391356077596,42.746804908796534,3.407108651979428,Train
252,31.53207095840188,41.84846118469344,45.60953179649227,40.52052546898872,43.058571407495954,-2.5380459385072314,Train
253,29.258404025296958,49.18176038250023,51.993019872073745,45.106249647298455,43.22033995229813,1.885909695000322,Train
254,24.060497013144044,51.975200656078634,47.65740848797819,42.67307175297783,43.32801507933379,-0.654943326355955,Train
255,26.03659565206785,44.8985172691561,54.7451113420463,42.342008425694964,43.580365096429084,-1.2383566707341203,Train
256,29.444791261630726,53.78301055060401,57.45926059144328,46.703351439502505,43.75240537965139,2.9509460598511126,Train
257,25.401628398612637,50.262772266352876,52.84684906074307,42.86743138069881,43.9640519005731,-1.0966205198742855,Train
258,27.610712627550665,47.13363226100525,44.72781819000019,41.74174676984469,44.271692344679494,-2.529945574834805,Train
259,28.17857125091945,49.32680548532037,56.55137213124964,46.58604061448485,44.40642454431482,2.1796160701700344,Train
260,24.68180934222982,51.416991809632925,58.109107069487976,45.165961211056455,44.596115532036336,0.5698456790201192,Train
261,26.323139298439507,50.220339839408076,58.58111420559179,45.605414734225896,44.86408366975127,0.7413310644746289,Train
262,19.866342430640238,51.861278868509544,62.503599957087815,44.55087988872847,45.17114374573908,-0.6202638570106132,Train
263,24.206971068066075,47.73801198866283,53.867094185793476,43.69018121689044,45.571021265834005,-1.8808400489435684,Train
264,25.657676163528865,51.265431415898256,61.456864423492355,47.30595156615745,45.90406058791555,1.4018909782418945,Train
265,23.574523798322318,46.77577521352823,64.08413013297236,46.949123701263446,46.20003407828104,0.7490896229824031,Train
266,29.24241671766256,50.94502279403993,52.77081862721164,44.103656643898496,46.54510567510671,-2.441449031208215,Train
267,23.02505618849056,48.830931419668474,61.727378255543094,44.580095002059274,46.756771627996685,-2.176676625937411,Train
268,24.913250290035418,49.60214720962129,58.98775580815026,45.242606635829794,46.99603486220383,-1.7534282263740337,Train
269,25.96309077833917,55.785186481998586,61.225764944248894,49.117220847301624,47.22087568957137,1.8963451577302521,Train
270,28.492711117743795,55.621052030816394,63.481197853624785,49.62492586618949,47.483871834341855,2.141054031847638,Train
271,22.64729417776658,54.44675278260838,60.671054769149166,45.90124470666438,47.723528889772325,-1.8222841831079464,Train
272,27.754513371466867,49.616575842628365,60.43704553972223,47.18550553933165,47.98234327497413,-0.7968377356424767,Train
273,25.358147194997514,52.22038008798298,63.786425101219976,48.35265908660402,48.263005669818426,0.08965341678559469,Train
274,23.28450111581597,57.08686173574546,59.80040139049907,46.84394134562897,48.480344461974596,-1.636403116345626,Train
275,26.081919116790374,54.152510492258195,60.29489651060103,48.929491686226186,48.641308523290974,0.28818316293521207,Train
276,25.46639592501416,60.966923132847455,67.83336110919973,53.546895072599746,48.82920270168108,4.7176923709186624,Train
